price,volume,side
97203.8,0.015,ask
97204.0,0.091,ask
97204.1,0.066,ask
97204.4,0.005,ask
97204.5,0.002,ask
97204.6,0.455,ask
97204.7,0.001,ask
97204.8,0.067,ask
97204.9,0.021,ask
97205.0,0.735,ask
97205.1,0.454,ask
97206.1,0.098,ask
97206.2,0.001,ask
97206.4,2.035,ask
97206.5,0.195,ask
97206.6,2.085,ask
97206.8,0.001,ask
97207.0,0.424,ask
97207.1,0.011,ask
97207.6,0.006,ask
97207.7,1.536,ask
97207.8,0.135,ask
97207.9,0.537,ask
97208.1,0.011,ask
97208.2,0.09,ask
97208.5,0.902,ask
97208.6,0.011,ask
97208.7,0.424,ask
97209.0,0.003,ask
97209.1,0.003,ask
97209.5,0.003,ask
97209.6,0.42,ask
97209.7,0.043,ask
97209.9,0.02,ask
97210.3,0.405,ask
97210.5,0.073,ask
97210.6,0.155,ask
97210.7,0.018,ask
97211.1,1.347,ask
97211.3,0.429,ask
97211.4,0.502,ask
97211.5,0.007,ask
97211.6,0.001,ask
97211.7,0.027,ask
97212.1,0.127,ask
97212.4,0.001,ask
97212.8,0.005,ask
97212.9,0.738,ask
97213.0,0.105,ask
97213.1,0.108,ask
97213.3,0.53,ask
97213.4,0.005,ask
97213.7,0.439,ask
97213.9,0.027,ask
97214.1,0.001,ask
97214.2,1.053,ask
97214.3,0.001,ask
97214.8,0.01,ask
97214.9,0.181,ask
97215.0,1.403,ask
97215.2,0.21,ask
97215.3,0.178,ask
97215.8,0.021,ask
97216.0,0.001,ask
97216.1,2.262,ask
97216.2,2.486,ask
97216.3,0.003,ask
97216.6,0.525,ask
97217.4,0.008,ask
97217.5,2.235,ask
97217.9,0.105,ask
97218.0,0.008,ask
97218.1,0.005,ask
97218.2,0.009,ask
97218.4,0.03,ask
97218.5,0.03,ask
97218.6,0.435,ask
97218.8,0.008,ask
97219.0,1.546,ask
97219.1,0.1,ask
97219.3,0.02,ask
97219.5,0.359,ask
97220.0,1.156,ask
97220.1,0.063,ask
97220.2,0.001,ask
97220.4,0.052,ask
97220.5,0.72,ask
97220.7,0.424,ask
97221.0,0.005,ask
97221.1,0.429,ask
97221.2,0.031,ask
97221.3,0.031,ask
97221.4,0.001,ask
97221.5,0.033,ask
97221.6,0.011,ask
97221.7,1.086,ask
