price,volume,side
97159.7,0.003,bid
97159.2,0.001,bid
97159.1,0.01,bid
97159.0,0.021,bid
97158.8,0.02,bid
97158.6,0.11,bid
97158.5,0.01,bid
97158.4,0.133,bid
97158.3,0.051,bid
97158.1,0.051,bid
97158.0,0.075,bid
97157.9,0.001,bid
97157.8,0.006,bid
97157.7,0.063,bid
97157.6,0.092,bid
97157.5,0.475,bid
97157.4,0.148,bid
97157.3,0.524,bid
97157.2,0.026,bid
97157.1,0.153,bid
97156.9,0.01,bid
97156.8,0.072,bid
97156.7,0.021,bid
97156.6,0.2,bid
97156.5,0.155,bid
97156.4,0.101,bid
97156.3,0.476,bid
97156.1,0.015,bid
97156.0,0.03,bid
97155.9,0.015,bid
97155.8,0.015,bid
97155.7,0.061,bid
97155.6,0.115,bid
97155.5,0.075,bid
97155.4,0.045,bid
97155.3,0.155,bid
97155.2,1.135,bid
97155.1,0.767,bid
97155.0,0.127,bid
97154.9,0.045,bid
97154.8,0.03,bid
97154.7,0.03,bid
97154.6,0.535,bid
97154.5,0.111,bid
97154.4,0.514,bid
97154.3,0.016,bid
97154.2,0.424,bid
97154.1,0.045,bid
97154.0,0.025,bid
97153.9,0.045,bid
97153.8,0.045,bid
97153.7,0.015,bid
97153.6,0.066,bid
97153.5,0.015,bid
97153.4,0.1,bid
97153.3,0.13,bid
97153.2,0.424,bid
97153.0,0.112,bid
97152.9,0.016,bid
97152.8,0.424,bid
97152.7,0.126,bid
97152.6,0.051,bid
97152.5,0.477,bid
97152.4,0.054,bid
97152.2,0.06,bid
97152.0,0.009,bid
97151.9,0.102,bid
97151.6,0.184,bid
97151.5,0.051,bid
97151.3,0.716,bid
97151.2,0.465,bid
97150.7,0.1,bid
97150.5,0.051,bid
97150.4,0.001,bid
97150.2,0.72,bid
97150.0,0.023,bid
97149.4,0.079,bid
97149.2,0.051,bid
97148.5,0.1,bid
97148.4,0.004,bid
97148.3,0.007,bid
97148.1,0.72,bid
97147.8,0.01,bid
97147.7,0.001,bid
97147.5,0.052,bid
97147.4,1.021,bid
97146.8,0.005,bid
97145.5,0.01,bid
97145.3,0.72,bid
97145.2,0.002,bid
97144.9,0.155,bid
97144.8,0.092,bid
97144.7,0.424,bid
97144.2,0.051,bid
97144.0,0.079,bid
97143.8,0.041,bid
97143.2,0.006,bid
97143.1,0.01,bid
97142.9,0.008,bid
97142.7,1.113,bid
97142.4,0.009,bid
97142.3,0.051,bid
97142.2,0.009,bid
97141.1,0.001,bid
97140.7,0.034,bid
97140.5,0.015,bid
97140.4,0.72,bid
97140.3,0.001,bid
97140.0,0.183,bid
97139.3,0.005,bid
97139.1,0.103,bid
97138.9,0.059,bid
97138.8,0.001,bid
97138.7,0.004,bid
97138.4,0.041,bid
97179.0,5.069,ask
97180.4,0.18,ask
97180.6,0.015,ask
97180.8,0.015,ask
97180.9,0.015,ask
97181.0,0.157,ask
97181.1,0.015,ask
97181.3,0.045,ask
97181.4,0.146,ask
97181.5,0.075,ask
97181.6,0.155,ask
97181.7,1.312,ask
97181.8,0.045,ask
97181.9,0.03,ask
97182.0,0.015,ask
97182.1,0.06,ask
97182.2,0.123,ask
97182.3,0.031,ask
97182.4,0.253,ask
97182.5,0.09,ask
97182.6,0.045,ask
97182.8,0.06,ask
97182.9,0.06,ask
97183.0,0.03,ask
97183.1,0.003,ask
97183.2,0.041,ask
97183.3,0.077,ask
97183.4,0.048,ask
97183.5,0.033,ask
97183.6,0.003,ask
97183.7,0.003,ask
97183.8,0.115,ask
97183.9,0.051,ask
97184.3,0.031,ask
97184.4,0.582,ask
97184.5,0.097,ask
97184.6,0.045,ask
97184.8,0.09,ask
97184.9,0.136,ask
97185.0,0.09,ask
97185.1,0.092,ask
97185.2,0.001,ask
97185.3,0.18,ask
97185.4,0.105,ask
97185.5,0.045,ask
97185.6,0.138,ask
97185.8,0.045,ask
97185.9,0.03,ask
97186.0,0.015,ask
97186.1,1.078,ask
97186.2,0.001,ask
97186.3,0.135,ask
97186.4,0.075,ask
97186.5,0.12,ask
97186.6,1.962,ask
97186.8,0.105,ask
97186.9,0.09,ask
97187.0,0.09,ask
97187.1,0.105,ask
97187.2,0.012,ask
97187.3,0.271,ask
97187.4,0.105,ask
97187.5,0.156,ask
97187.6,0.031,ask
97187.8,0.085,ask
97187.9,0.03,ask
97188.0,0.133,ask
97188.1,0.02,ask
97188.2,0.004,ask
97188.3,0.106,ask
97188.4,0.038,ask
97188.5,0.03,ask
97188.6,0.06,ask
97188.7,0.001,ask
97188.8,0.821,ask
97188.9,0.03,ask
97189.0,0.204,ask
97189.1,0.046,ask
97189.3,0.486,ask
97189.4,0.015,ask
97189.5,0.03,ask
97189.6,0.092,ask
97189.8,0.508,ask
97190.1,0.491,ask
97190.3,0.061,ask
97190.4,0.138,ask
97190.5,0.475,ask
97190.7,0.102,ask
97190.8,0.72,ask
97190.9,0.19,ask
97191.0,0.321,ask
97191.1,0.011,ask
97191.3,0.071,ask
97191.4,0.072,ask
97191.5,0.4,ask
97191.6,0.051,ask
97191.7,0.086,ask
97191.8,0.102,ask
97192.0,2.742,ask
97192.2,0.431,ask
97192.4,1.175,ask
97192.7,0.424,ask
97192.8,0.04,ask
97192.9,0.435,ask
97193.0,0.057,ask
97193.1,0.011,ask
97193.2,0.031,ask
97193.3,0.045,ask
97193.5,0.03,ask
97193.7,0.72,ask
97193.8,0.063,ask
97193.9,0.1,ask
97194.0,0.081,ask
97194.1,0.45,ask
97194.3,1.269,ask
97194.4,0.015,ask
97194.5,0.544,ask
97194.6,0.045,ask
97194.8,0.032,ask
97194.9,0.046,ask
97195.0,0.112,ask
97195.1,0.477,ask
97195.2,0.321,ask
97195.3,0.111,ask
97195.4,0.03,ask
97195.6,0.072,ask
97195.7,0.035,ask
97195.8,0.944,ask
97195.9,0.644,ask
97196.0,0.092,ask
97196.2,0.051,ask
97196.3,0.029,ask
97196.4,2.786,ask
97196.5,0.054,ask
97196.6,0.051,ask
97196.9,0.001,ask
97197.1,0.288,ask
97197.2,0.475,ask
97197.3,0.433,ask
97197.4,0.162,ask
97197.6,0.118,ask
97197.8,0.239,ask
97197.9,0.434,ask
97198.0,0.151,ask
97198.2,0.011,ask
97198.4,0.011,ask
97198.5,0.186,ask
97198.7,0.015,ask
97198.8,0.427,ask
97198.9,0.127,ask
97199.0,0.977,ask
97199.1,1.033,ask
97199.2,0.123,ask
97199.4,0.435,ask
97199.5,0.001,ask
97199.6,0.382,ask
97199.7,0.811,ask
97199.8,0.071,ask
97200.0,2.244,ask
97200.1,0.003,ask
97200.2,0.051,ask
97200.4,0.023,ask
97200.5,0.028,ask
97200.8,0.053,ask
97201.0,0.03,ask
97201.4,0.227,ask
97201.5,1.869,ask
97201.9,0.011,ask
97202.3,1.18,ask
97202.4,0.044,ask
97202.6,0.002,ask
97202.7,0.001,ask
97202.8,0.001,ask
97202.9,0.006,ask
97203.0,0.053,ask
97203.1,0.003,ask
97203.3,0.001,ask
97203.4,0.003,ask
97203.5,0.178,ask
97203.6,0.003,ask
97204.0,1.542,ask
97204.1,0.424,ask
97204.5,0.829,ask
97204.6,0.721,ask
97205.0,0.002,ask
97205.1,0.178,ask
97206.1,0.007,ask
97206.2,0.001,ask
97206.3,0.104,ask
97206.4,0.417,ask
97206.6,0.004,ask
97206.8,0.001,ask
97206.9,0.003,ask
97207.0,0.005,ask
97207.1,0.009,ask
97207.2,0.033,ask
97207.4,0.898,ask
97207.5,0.42,ask
97207.6,0.009,ask
97207.7,0.009,ask
