price,volume,side
96416.0,0.037,bid
96415.9,0.001,bid
96415.8,0.032,bid
96415.6,0.016,bid
96415.5,0.017,bid
96415.4,0.091,bid
96415.3,0.032,bid
96415.2,0.106,bid
96415.1,0.08,bid
96415.0,0.096,bid
96414.9,0.731,bid
96414.8,0.128,bid
96414.7,0.096,bid
96414.6,0.016,bid
96414.5,0.058,bid
96414.2,0.086,bid
96414.1,0.048,bid
96414.0,0.736,bid
96413.9,0.064,bid
96413.8,0.158,bid
96413.7,0.059,bid
96413.6,0.033,bid
96413.5,0.096,bid
96413.4,0.082,bid
96413.3,0.096,bid
96413.2,0.08,bid
96413.1,1.807,bid
96413.0,0.619,bid
96412.9,0.096,bid
96412.8,0.064,bid
96412.7,0.051,bid
96412.6,0.032,bid
96412.5,0.016,bid
96412.3,0.051,bid
96412.2,0.016,bid
96412.1,0.032,bid
96412.0,0.215,bid
96411.9,0.032,bid
96411.8,0.019,bid
96411.7,0.716,bid
96411.6,0.426,bid
96411.5,0.064,bid
96411.4,0.066,bid
96411.3,0.064,bid
96411.2,0.139,bid
96411.1,0.081,bid
96411.0,0.226,bid
96410.9,0.068,bid
96410.8,2.846,bid
96410.7,0.025,bid
96410.3,0.007,bid
96410.1,0.136,bid
96410.0,5.851,bid
96409.8,0.006,bid
96409.7,0.001,bid
96409.6,0.1,bid
96409.5,0.004,bid
96409.3,0.001,bid
96409.0,0.042,bid
96408.8,0.838,bid
96408.7,0.11,bid
96408.5,0.337,bid
96408.4,0.024,bid
96408.3,0.001,bid
96408.1,0.571,bid
96407.9,0.131,bid
96407.8,0.369,bid
96407.7,0.003,bid
96407.6,0.001,bid
96407.5,1.471,bid
96407.4,0.75,bid
96407.3,1.039,bid
96407.1,0.001,bid
96407.0,0.183,bid
96440.1,5.967,ask
96440.4,0.001,ask
96440.6,0.455,ask
96440.8,0.042,ask
96441.3,0.882,ask
96442.5,0.042,ask
96442.8,0.001,ask
96443.2,0.001,ask
96444.0,0.243,ask
96444.2,0.001,ask
96444.4,0.126,ask
96445.2,0.001,ask
96446.0,0.042,ask
96446.1,0.001,ask
96446.7,0.008,ask
96447.1,0.006,ask
96447.2,0.043,ask
96447.3,0.15,ask
96447.6,0.002,ask
96447.8,0.126,ask
96448.0,0.094,ask
96448.1,0.38,ask
96448.4,0.001,ask
96449.0,0.001,ask
96449.4,1.039,ask
96449.5,0.042,ask
96450.0,0.001,ask
96450.2,0.001,ask
96450.6,0.016,ask
96450.8,0.032,ask
96450.9,0.033,ask
96451.0,0.081,ask
96451.1,0.048,ask
96451.2,0.126,ask
96451.3,0.02,ask
96451.4,0.064,ask
96451.5,0.048,ask
96451.6,0.032,ask
96451.8,0.048,ask
96451.9,0.017,ask
96452.0,0.109,ask
96452.2,0.15,ask
96452.4,0.001,ask
96452.6,0.009,ask
96452.8,0.001,ask
96452.9,1.471,ask
96453.0,0.472,ask
96453.6,0.042,ask
96453.7,0.003,ask
96453.8,0.001,ask
96454.0,0.052,ask
96454.2,0.43,ask
96454.3,0.01,ask
96454.5,0.01,ask
96454.6,0.136,ask
96454.8,0.001,ask
96454.9,0.001,ask
96455.4,1.048,ask
96455.7,0.001,ask
96455.9,0.156,ask
96456.0,0.813,ask
96456.2,1.715,ask
96456.3,0.25,ask
96456.5,0.094,ask
96456.7,0.001,ask
96456.8,0.363,ask
96457.2,0.011,ask
96457.4,0.052,ask
96457.5,0.052,ask
96457.6,0.001,ask
96457.8,0.068,ask
96457.9,0.016,ask
96458.0,0.142,ask
96458.1,0.016,ask
96458.2,0.009,ask
96458.3,0.208,ask
96458.4,0.148,ask
96458.5,0.364,ask
96458.6,0.145,ask
96458.7,0.1,ask
96458.8,0.34,ask
96458.9,0.212,ask
96459.0,0.164,ask
96459.1,0.048,ask
96459.3,0.1,ask
96459.4,0.032,ask
96459.6,0.113,ask
96459.8,0.074,ask
96460.0,0.227,ask
96460.1,0.052,ask
96460.3,0.021,ask
96460.4,0.052,ask
96460.6,0.121,ask
96460.7,0.152,ask
96460.9,0.72,ask
96461.0,0.016,ask
96461.1,0.08,ask
96461.3,0.26,ask
96461.4,0.254,ask
96461.5,0.09,ask
96461.6,0.102,ask
96461.8,0.096,ask
96461.9,0.032,ask
96462.0,0.016,ask
96462.1,0.018,ask
96462.2,0.011,ask
96462.3,0.105,ask
96462.4,2.562,ask
96462.5,0.168,ask
96462.6,0.089,ask
96462.7,0.011,ask
96462.8,0.016,ask
96462.9,0.052,ask
96463.0,0.12,ask
96463.1,0.061,ask
96463.2,0.032,ask
96463.3,0.67,ask
96463.4,0.201,ask
96463.5,1.177,ask
96463.6,0.1,ask
96463.7,0.008,ask
96463.8,0.112,ask
96463.9,0.064,ask
96464.0,0.125,ask
96464.1,0.198,ask
96464.2,0.01,ask
96464.3,0.19,ask
96464.4,0.109,ask
96464.5,0.681,ask
96464.6,0.016,ask
96464.8,0.793,ask
96464.9,0.048,ask
96465.0,0.048,ask
96465.1,0.667,ask
96465.2,0.077,ask
96465.3,0.241,ask
96465.4,0.032,ask
96465.5,0.127,ask
96465.6,0.048,ask
96465.8,4.915,ask
96465.9,0.287,ask
96466.0,0.245,ask
96466.1,0.058,ask
96466.2,0.436,ask
96466.3,0.032,ask
96466.4,0.685,ask
96466.5,0.001,ask
96466.6,0.72,ask
96466.7,1.127,ask
96466.9,0.002,ask
96467.0,0.042,ask
96467.1,0.571,ask
96467.2,0.217,ask
96468.0,0.229,ask
96468.1,0.396,ask
96468.2,0.127,ask
96468.3,0.019,ask
96468.7,0.011,ask
96468.8,0.571,ask
96468.9,0.579,ask
96469.2,0.001,ask
96469.3,1.121,ask
96469.4,0.382,ask
96469.5,0.011,ask
96469.7,1.27,ask
96469.9,0.294,ask
96470.0,0.065,ask
96470.2,0.058,ask
96470.4,0.004,ask
96470.5,0.001,ask
96470.6,0.004,ask
96470.9,0.129,ask
96471.0,2.706,ask
96471.1,0.003,ask
96471.5,1.291,ask
96472.0,0.063,ask
96472.1,0.127,ask
96472.5,0.367,ask
96472.6,0.003,ask
96472.8,1.564,ask
96473.0,0.004,ask
96473.2,0.001,ask
96473.3,0.004,ask
96473.8,0.004,ask
96473.9,0.571,ask
96474.1,0.073,ask
96474.3,0.011,ask
96474.5,0.006,ask
96474.6,1.281,ask
96474.7,0.006,ask
96474.8,0.005,ask
96474.9,0.023,ask
96475.0,0.005,ask
96475.4,0.726,ask
96475.5,2.467,ask
96475.6,0.002,ask
96475.7,1.044,ask
96475.8,0.571,ask
96476.0,0.052,ask
96476.1,0.108,ask
