price,volume,side
75949.3,0.553,ask
75949.4,0.054,ask
75949.5,0.06,ask
75949.6,0.066,ask
75949.7,0.189,ask
75949.8,0.006,ask
75949.9,1.253,ask
75950.0,0.24,ask
75950.1,0.145,ask
75950.4,0.066,ask
75950.5,0.006,ask
75950.6,1.417,ask
75950.9,0.014,ask
75951.0,0.098,ask
75951.2,0.011,ask
75951.3,0.058,ask
75951.4,0.066,ask
75951.6,0.001,ask
75951.8,0.388,ask
75951.9,0.092,ask
75952.0,0.184,ask
75952.1,0.183,ask
75952.2,0.066,ask
75952.3,0.198,ask
75952.5,1.683,ask
75952.6,0.167,ask
75952.7,0.026,ask
75952.8,0.141,ask
75952.9,0.132,ask
75953.1,0.362,ask
75953.2,0.082,ask
75953.3,0.28,ask
75953.4,0.001,ask
75953.5,0.185,ask
75953.6,0.394,ask
75953.8,0.008,ask
75953.9,0.093,ask
75954.2,0.001,ask
75954.4,0.162,ask
75954.8,0.002,ask
75955.0,0.001,ask
75955.1,0.131,ask
75955.2,0.325,ask
75955.3,0.994,ask
75955.4,1.104,ask
75955.6,1.444,ask
75955.9,0.014,ask
75956.0,0.211,ask
75956.1,0.045,ask
75956.2,0.001,ask
75956.3,0.001,ask
75956.4,0.132,ask
75956.7,0.003,ask
75957.0,0.205,ask
75957.3,0.036,ask
75957.5,0.092,ask
75957.8,0.083,ask
75957.9,0.15,ask
75958.1,0.052,ask
75958.2,2.257,ask
75958.4,0.33,ask
75958.6,0.158,ask
75958.8,0.002,ask
75958.9,0.02,ask
75959.4,0.693,ask
75959.7,0.099,ask
75959.8,0.015,ask
75959.9,0.198,ask
75960.0,0.053,ask
75960.1,0.04,ask
75960.2,0.022,ask
75960.3,0.003,ask
75960.5,1.603,ask
75960.6,0.003,ask
75960.7,0.001,ask
75961.1,0.158,ask
75961.3,0.003,ask
75961.5,0.087,ask
75961.6,2.936,ask
75961.7,0.23,ask
75961.8,1.424,ask
75961.9,0.323,ask
75962.0,0.074,ask
75962.1,2.61,ask
75962.2,1.035,ask
75962.4,0.004,ask
75962.5,0.066,ask
75963.0,0.033,ask
75963.1,0.028,ask
75963.2,0.596,ask
75963.5,0.039,ask
75963.6,1.509,ask
75963.7,0.001,ask
75963.9,0.008,ask
75964.0,0.054,ask
75964.1,0.008,ask
75964.5,0.028,ask
75964.6,0.012,ask
75964.7,0.065,ask
75965.0,0.001,ask
75965.1,1.94,ask
75965.2,0.361,ask
75965.4,0.513,ask
75965.8,1.913,ask
75965.9,0.009,ask
75966.0,1.035,ask
75966.3,0.053,ask
75966.4,0.014,ask
75966.8,0.237,ask
75966.9,1.509,ask
75967.0,0.537,ask
75967.2,0.027,ask
75967.3,0.04,ask
75967.4,0.04,ask
75967.5,0.002,ask
75967.6,0.14,ask
75968.0,0.104,ask
75968.3,0.001,ask
75968.5,0.112,ask
75968.7,1.479,ask
75968.9,0.593,ask
75969.1,0.262,ask
75969.2,0.513,ask
75969.5,0.093,ask
75969.6,0.002,ask
75969.7,2.413,ask
75969.8,1.035,ask
75970.0,0.003,ask
75970.1,0.006,ask
75970.2,0.065,ask
75970.3,0.269,ask
75970.8,0.534,ask
75971.2,0.747,ask
75971.3,0.593,ask
price,volume,side
75878.8,7.554,bid
75878.7,0.065,bid
75878.6,1.561,bid
75878.5,0.253,bid
75877.8,0.159,bid
75877.5,0.001,bid
75876.5,0.259,bid
75876.0,0.052,bid
75875.6,0.011,bid
75875.1,0.08,bid
75875.0,2.332,bid
75874.9,0.013,bid
75874.7,0.01,bid
75874.6,0.04,bid
75874.5,0.04,bid
75874.4,0.16,bid
75874.3,0.058,bid
75874.2,0.066,bid
75874.0,0.012,bid
75873.8,0.112,bid
75873.6,0.012,bid
75873.5,0.066,bid
75873.4,0.066,bid
75873.2,0.001,bid
75873.1,0.263,bid
75873.0,0.225,bid
75872.8,0.066,bid
75872.5,0.001,bid
75872.3,1.709,bid
75872.2,1.512,bid
75872.1,0.013,bid
75872.0,0.052,bid
75871.9,0.066,bid
75871.6,0.009,bid
75871.2,1.039,bid
75871.1,0.075,bid
75871.0,0.289,bid
75870.8,0.366,bid
75870.6,0.013,bid
75870.3,0.001,bid
75870.0,0.001,bid
75869.5,0.185,bid
75869.4,0.032,bid
75869.3,0.096,bid
75869.2,2.364,bid
75869.1,1.806,bid
75869.0,0.066,bid
75868.9,0.072,bid
75868.8,0.026,bid
75868.7,0.026,bid
75868.6,0.362,bid
75868.3,0.001,bid
75868.2,0.066,bid
75868.1,0.365,bid
75868.0,0.065,bid
75867.9,0.001,bid
75867.8,0.006,bid
75867.7,0.362,bid
75867.6,0.159,bid
75867.5,0.001,bid
75867.4,1.246,bid
75867.3,0.278,bid
75866.7,0.168,bid
75866.5,0.02,bid
75866.4,0.111,bid
