price,volume,side
97196.2,0.109,ask
97196.3,1.077,ask
97196.4,0.031,ask
97196.5,0.03,ask
97196.6,1.43,ask
97196.9,0.001,ask
97197.1,0.424,ask
97197.4,0.011,ask
97197.8,0.062,ask
97198.1,0.031,ask
97198.5,0.031,ask
97198.6,0.002,ask
97198.7,0.031,ask
97198.8,0.007,ask
97199.0,0.523,ask
97199.1,0.104,ask
97199.5,0.001,ask
97199.9,0.105,ask
97200.0,0.72,ask
97200.5,0.001,ask
97200.6,0.194,ask
97200.7,0.102,ask
97200.8,0.201,ask
97201.1,0.071,ask
97201.2,1.132,ask
