price,volume,side
96918.4,0.011,bid
96917.8,0.063,bid
96917.3,0.423,bid
96917.1,0.134,bid
96917.0,0.007,bid
96916.9,0.727,bid
96916.8,0.497,bid
96916.5,0.011,bid
96916.4,1.033,bid
96916.0,0.001,bid
96915.7,0.105,bid
96968.2,5.617,ask
96970.0,0.134,ask
96970.9,0.447,ask
96971.1,0.103,ask
96971.9,0.51,ask
96972.0,0.041,ask
96972.4,1.033,ask
96972.8,0.025,ask
96972.9,0.001,ask
96973.2,0.094,ask
96973.7,0.505,ask
96973.8,0.001,ask
96975.5,0.052,ask
96976.6,0.052,ask
96976.7,0.142,ask
96976.9,0.03,ask
96977.0,0.097,ask
96977.1,0.112,ask
96977.2,0.052,ask
96977.3,0.135,ask
96977.4,0.134,ask
96977.5,0.075,ask
96977.6,0.015,ask
96977.7,1.158,ask
96977.8,0.246,ask
96977.9,0.099,ask
96978.0,0.186,ask
96978.1,0.045,ask
96978.3,0.015,ask
96978.4,0.056,ask
96978.5,0.052,ask
96978.6,0.72,ask
96978.9,0.015,ask
96979.0,0.055,ask
96979.1,0.03,ask
96979.3,0.285,ask
96979.4,0.097,ask
96979.5,0.055,ask
96979.6,0.015,ask
96979.7,0.052,ask
96979.8,0.23,ask
96979.9,0.015,ask
96980.1,0.097,ask
96980.2,1.033,ask
96980.5,0.001,ask
96980.6,0.001,ask
96980.8,0.525,ask
96980.9,0.103,ask
96981.3,0.083,ask
96981.4,0.054,ask
96981.6,0.021,ask
96982.0,0.169,ask
96983.5,0.72,ask
96983.7,0.003,ask
96983.9,0.015,ask
96984.0,0.06,ask
96984.1,0.06,ask
96984.3,0.075,ask
96984.4,0.06,ask
96984.5,0.096,ask
96984.6,0.06,ask
96984.7,0.021,ask
96984.8,0.107,ask
96984.9,0.06,ask
96985.1,0.122,ask
96985.7,0.928,ask
96986.6,0.104,ask
96987.2,0.177,ask
96987.3,0.722,ask
96987.8,0.151,ask
96987.9,0.225,ask
96988.0,0.165,ask
96988.1,0.161,ask
96988.4,0.22,ask
96988.5,0.015,ask
96988.7,0.31,ask
96989.0,0.024,ask
96989.1,0.009,ask
96989.2,0.423,ask
96989.3,0.423,ask
96989.8,0.039,ask
96989.9,0.03,ask
96990.0,0.459,ask
96990.3,0.001,ask
96990.4,0.301,ask
96990.6,0.015,ask
96990.8,0.635,ask
96990.9,2.153,ask
96991.0,1.093,ask
96991.1,1.959,ask
96991.2,0.045,ask
96991.3,0.015,ask
96991.4,0.015,ask
96991.5,0.454,ask
96991.6,0.03,ask
96991.8,0.315,ask
96991.9,0.258,ask
96992.0,0.255,ask
96992.1,0.03,ask
96992.5,0.272,ask
96992.6,0.423,ask
96992.7,0.303,ask
96992.8,0.2,ask
96993.0,0.109,ask
96993.3,0.55,ask
96993.4,0.426,ask
96993.8,0.31,ask
96993.9,0.002,ask
96994.1,0.633,ask
96994.3,0.33,ask
96995.1,0.001,ask
96995.2,0.041,ask
96995.4,0.052,ask
96995.5,0.005,ask
96995.6,0.052,ask
96995.7,0.423,ask
96996.3,0.193,ask
96996.5,0.466,ask
96996.6,0.075,ask
96996.9,0.33,ask
96997.4,1.01,ask
96997.6,0.001,ask
96997.7,0.28,ask
96997.8,0.001,ask
96998.0,1.034,ask
96998.3,0.102,ask
96998.5,0.017,ask
96998.7,3.171,ask
96998.8,0.002,ask
96999.2,0.001,ask
96999.3,0.01,ask
96999.4,0.001,ask
96999.8,0.072,ask
96999.9,0.129,ask
97000.0,9.505,ask
97000.1,0.003,ask
97000.3,0.005,ask
97000.6,0.875,ask
97000.7,0.347,ask
97000.8,0.012,ask
97000.9,0.007,ask
97001.0,0.456,ask
97001.8,0.001,ask
97002.4,0.09,ask
97002.5,0.063,ask
97002.7,0.004,ask
97002.8,0.001,ask
97002.9,0.361,ask
97003.3,0.052,ask
97004.3,0.005,ask
97004.4,0.052,ask
97004.6,0.052,ask
97004.8,0.155,ask
97004.9,0.72,ask
97005.4,0.008,ask
97005.6,0.668,ask
97005.9,1.519,ask
97006.2,0.007,ask
97006.3,1.479,ask
97006.4,0.007,ask
97006.5,0.014,ask
97006.8,0.005,ask
97006.9,0.003,ask
97007.0,0.426,ask
97007.2,0.005,ask
97007.3,0.423,ask
97007.6,0.063,ask
97008.2,0.005,ask
97008.3,0.219,ask
97008.4,0.441,ask
97008.6,0.154,ask
97009.4,0.053,ask
97009.7,0.002,ask
97009.8,0.72,ask
97009.9,0.072,ask
97010.4,0.01,ask
97010.5,0.488,ask
97010.6,0.005,ask
97010.7,0.001,ask
97010.8,1.313,ask
97011.2,0.423,ask
97011.6,0.001,ask
97011.9,0.005,ask
97012.0,0.008,ask
97012.1,0.087,ask
97012.3,0.298,ask
97012.5,1.438,ask
97012.6,0.345,ask
97012.8,0.49,ask
97013.4,0.075,ask
97013.8,0.02,ask
97014.2,0.004,ask
97014.4,0.025,ask
97014.6,0.345,ask
97014.7,0.72,ask
97014.8,0.452,ask
97015.0,0.042,ask
97015.1,0.021,ask
97015.2,0.011,ask
97015.3,1.692,ask
