price,volume,side
98079.0,0.015,ask
98079.1,0.051,ask
98079.2,0.042,ask
98079.3,0.001,ask
98079.5,0.001,ask
98079.6,0.001,ask
98080.0,0.106,ask
98080.2,0.001,ask
98080.3,0.01,ask
98080.5,0.041,ask
98080.6,0.02,ask
98080.7,1.071,ask
98080.8,0.051,ask
98080.9,0.051,ask
98081.5,0.053,ask
98081.6,0.092,ask
98082.2,0.052,ask
98082.3,0.196,ask
98082.5,0.015,ask
98082.6,0.015,ask
98082.8,0.045,ask
98082.9,0.06,ask
98083.0,0.045,ask
98083.1,0.03,ask
98083.2,0.051,ask
98083.4,0.03,ask
98083.5,0.001,ask
98083.6,0.051,ask
98083.7,0.108,ask
98083.8,0.173,ask
98083.9,0.071,ask
98084.0,0.198,ask
98084.1,0.001,ask
98084.2,0.001,ask
98084.3,0.015,ask
98084.4,0.045,ask
98084.5,0.015,ask
98084.6,0.045,ask
98084.8,0.075,ask
98084.9,0.06,ask
98085.0,0.06,ask
98085.1,0.27,ask
98085.2,0.001,ask
98085.3,0.105,ask
98085.4,0.097,ask
98085.5,0.09,ask
98085.6,0.122,ask
98085.8,0.015,ask
98086.0,0.081,ask
98086.1,0.031,ask
98086.3,0.351,ask
98086.4,0.066,ask
98086.5,0.081,ask
98086.8,0.015,ask
98087.0,0.103,ask
98087.2,1.173,ask
98087.3,0.452,ask
98087.5,0.041,ask
98087.8,0.163,ask
98088.0,0.147,ask
98088.1,0.001,ask
98088.6,0.28,ask
98089.0,0.75,ask
98089.1,0.055,ask
98089.2,0.001,ask
98089.3,0.006,ask
98089.4,0.051,ask
98089.6,0.713,ask
98089.9,0.005,ask
98090.0,0.001,ask
98090.1,0.051,ask
98090.4,0.041,ask
98091.1,0.1,ask
98091.4,0.407,ask
98091.5,0.105,ask
98091.6,0.016,ask
98092.0,0.148,ask
98092.1,0.34,ask
98092.2,0.005,ask
98092.4,0.652,ask
98092.5,0.005,ask
98093.1,0.005,ask
98093.2,1.02,ask
98093.6,0.193,ask
98093.9,0.005,ask
98094.0,0.111,ask
98094.3,0.355,ask
98094.4,0.142,ask
98094.5,0.002,ask
98095.0,0.1,ask
98095.2,0.001,ask
98095.3,0.11,ask
98095.9,0.001,ask
98096.0,0.106,ask
98096.1,0.001,ask
98096.2,0.009,ask
98096.8,0.604,ask
98096.9,0.132,ask
98097.0,0.005,ask
98097.1,0.013,ask
98097.3,0.703,ask
98097.6,0.153,ask
98097.8,0.566,ask
98097.9,0.001,ask
98098.0,0.634,ask
98098.1,0.563,ask
98098.4,0.791,ask
98098.5,0.05,ask
98098.7,0.563,ask
98098.9,0.05,ask
98099.1,0.002,ask
98099.3,1.02,ask
98099.4,0.041,ask
98099.9,0.101,ask
98100.0,0.719,ask
98100.2,0.011,ask
98100.7,0.122,ask
98100.8,0.041,ask
98101.3,0.016,ask
98101.4,0.016,ask
98101.7,0.106,ask
98101.8,0.102,ask
98102.0,0.563,ask
98102.4,0.061,ask
98102.7,0.028,ask
98102.8,0.051,ask
98103.0,0.565,ask
98103.1,0.006,ask
98103.2,0.042,ask
98103.3,0.563,ask
98103.4,0.75,ask
98103.8,0.001,ask
98103.9,0.713,ask
98104.4,0.563,ask
98104.6,0.563,ask
98104.7,0.056,ask
98104.8,0.434,ask
98105.0,0.052,ask
98105.4,1.64,ask
98105.5,1.02,ask
98105.6,0.733,ask
98105.7,0.033,ask
98105.8,0.001,ask
