price,volume,side
91267.3,0.128,ask
91267.4,0.08,ask
91267.5,0.128,ask
91267.6,0.064,ask
91267.7,0.132,ask
91267.8,0.231,ask
91267.9,0.175,ask
91268.0,0.072,ask
91268.1,0.081,ask
91268.2,0.006,ask
91268.3,0.23,ask
91268.4,0.055,ask
91268.5,0.016,ask
91268.6,0.001,ask
91268.7,0.011,ask
91268.8,0.001,ask
91269.0,0.001,ask
91269.1,0.192,ask
91269.2,0.1,ask
91269.3,0.21,ask
91269.4,0.048,ask
91269.5,0.112,ask
91269.6,0.103,ask
91269.8,0.111,ask
91269.9,0.123,ask
91270.0,0.275,ask
91270.2,0.049,ask
91270.3,0.055,ask
91270.4,0.073,ask
91270.7,0.032,ask
91270.8,0.001,ask
91270.9,0.055,ask
91271.0,0.132,ask
91271.2,0.185,ask
91271.3,1.097,ask
91271.5,0.165,ask
91271.6,0.055,ask
91271.7,0.055,ask
91272.0,0.095,ask
91272.5,0.673,ask
91272.6,0.769,ask
91272.7,0.15,ask
91272.8,0.076,ask
91272.9,0.055,ask
91273.0,0.068,ask
91273.2,0.079,ask
91273.4,0.003,ask
91273.6,0.207,ask
91274.4,0.001,ask
91274.8,0.436,ask
91275.4,0.566,ask
91275.8,0.189,ask
91276.0,0.084,ask
91276.3,0.017,ask
91276.8,0.15,ask
91276.9,0.076,ask
91277.0,0.164,ask
91277.1,0.499,ask
91277.2,0.078,ask
91277.3,0.134,ask
91277.4,1.098,ask
91277.5,0.003,ask
91277.6,0.075,ask
91277.7,0.6,ask
91277.8,0.658,ask
91277.9,0.15,ask
91278.0,0.15,ask
91278.1,0.001,ask
91278.5,0.15,ask
91279.2,0.121,ask
91279.4,0.436,ask
91279.9,0.001,ask
91280.0,0.04,ask
91280.1,0.01,ask
91280.6,0.16,ask
91280.9,0.005,ask
91281.0,0.01,ask
91281.1,0.01,ask
91281.5,0.093,ask
91281.7,0.445,ask
91281.8,0.001,ask
91281.9,0.055,ask
91282.0,0.1,ask
91282.1,0.002,ask
91282.3,0.65,ask
91282.4,0.251,ask
91283.1,1.232,ask
91283.2,0.124,ask
91283.4,0.011,ask
91283.5,0.001,ask
91283.6,0.012,ask
91283.7,0.518,ask
91283.8,0.304,ask
91283.9,0.01,ask
91284.0,0.04,ask
91284.3,0.011,ask
91284.4,0.021,ask
91284.5,0.15,ask
91284.6,0.112,ask
91284.7,0.011,ask
91284.8,0.011,ask
91284.9,0.075,ask
91285.3,0.115,ask
91285.8,0.201,ask
91286.1,0.467,ask
91286.2,0.15,ask
91286.3,0.001,ask
91286.4,0.444,ask
91286.5,0.004,ask
91286.7,0.15,ask
91286.8,0.043,ask
91286.9,0.595,ask
91287.0,0.987,ask
91287.1,0.001,ask
91287.4,0.001,ask
91287.7,0.164,ask
91287.8,0.427,ask
91287.9,0.189,ask
91288.0,1.137,ask
91288.1,4.677,ask
91288.2,0.142,ask
91288.3,0.15,ask
91288.4,0.111,ask
91288.5,0.001,ask
91288.8,0.044,ask
91288.9,0.001,ask
91290.3,0.105,ask
91290.7,0.151,ask
91290.8,0.003,ask
91290.9,0.003,ask
91291.0,0.447,ask
91291.2,0.216,ask
91291.3,0.217,ask
91291.6,0.002,ask
price,volume,side
91449.9,4.935,bid
91449.8,0.198,bid
91449.2,0.001,bid
91448.0,0.032,bid
91447.3,0.001,bid
91446.0,0.009,bid
91445.5,0.001,bid
91444.1,0.183,bid
91444.0,0.08,bid
91443.9,0.08,bid
91443.8,0.16,bid
91443.7,0.028,bid
91443.6,0.016,bid
91443.4,0.001,bid
91443.2,0.01,bid
91442.8,0.001,bid
91442.4,0.044,bid
91441.8,0.001,bid
91441.5,0.055,bid
91440.9,0.001,bid
91440.8,1.054,bid
91440.7,0.599,bid
91440.4,0.016,bid
91440.3,0.016,bid
91440.2,0.048,bid
91440.1,0.08,bid
91440.0,0.081,bid
91439.9,0.608,bid
91439.8,0.144,bid
91439.7,0.064,bid
91439.6,0.048,bid
91439.5,0.048,bid
91439.4,0.144,bid
91439.3,0.08,bid
91439.2,0.096,bid
91439.1,0.081,bid
91439.0,0.016,bid
91438.8,0.002,bid
91438.2,0.001,bid
91438.0,0.016,bid
91437.3,0.11,bid
91437.2,0.007,bid
91436.7,0.055,bid
91436.4,0.16,bid
91436.3,0.055,bid
91436.2,0.573,bid
91436.1,0.595,bid
91436.0,0.131,bid
91435.9,0.01,bid
91435.8,0.016,bid
91435.7,0.016,bid
91435.6,0.054,bid
91435.5,0.065,bid
91435.3,0.1,bid
91435.2,0.016,bid
91434.5,0.001,bid
91434.2,0.001,bid
91434.0,0.1,bid
91433.7,0.001,bid
91433.6,0.056,bid
91433.5,0.022,bid
91433.4,0.055,bid
91433.1,0.18,bid
91433.0,1.093,bid
91432.8,0.055,bid
91432.7,0.001,bid
91432.6,0.033,bid
91432.0,1.117,bid
91431.9,0.1,bid
91431.8,0.001,bid
91431.7,0.066,bid
91431.6,0.022,bid
91431.5,0.022,bid
91431.3,0.055,bid
91431.2,0.055,bid
91431.1,0.115,bid
91431.0,0.055,bid
91430.9,0.055,bid
91430.8,0.11,bid
91430.6,0.055,bid
91430.5,0.11,bid
91430.4,0.055,bid
91430.3,0.302,bid
91430.1,0.523,bid
91430.0,0.056,bid
91429.9,0.055,bid
91429.7,0.132,bid
91429.6,0.046,bid
91429.5,0.055,bid
91429.4,0.055,bid
91429.3,0.628,bid
91429.2,0.01,bid
