date,open,high,low,close,volume,y,coef,upper_band,lower_band,band_dist,extrema,last_min_peak,last_max_peak,h_dist,l_dist,h_ratio,l_ratio,l_h_ratio,l_l_ratio,last_max,last_min,second_last_max,second_last_min,enter_tag,enter_long,enter_short
2024-11-21 05:06:00+00:00,97612.0,97612.1,97488.0,97552.7,171.829,96899.88180237343,1.1321309186748905,97600.93482845841,96179.62618422818,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:07:00+00:00,97552.7,97576.8,97482.8,97528.7,200.037,96901.01393329211,1.1321309186748905,97602.06695937709,96180.75831514686,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:08:00+00:00,97528.7,97576.7,97437.6,97527.1,415.915,96902.14606421078,1.1321309186748905,97603.19909029576,96181.89044606553,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:09:00+00:00,97527.1,97576.7,97450.0,97464.0,345.703,96903.27819512946,1.1321309186748905,97604.33122121444,96183.0225769842,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:10:00+00:00,97464.0,97560.0,97463.9,97550.2,101.512,96904.41032604814,1.1321309186748905,97605.46335213311,96184.15470790288,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:11:00+00:00,97550.2,97628.1,97521.6,97567.5,125.056,96905.54245696681,1.1321309186748905,97606.59548305179,96185.28683882156,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:12:00+00:00,97567.5,97625.0,97533.3,97582.5,70.187,96906.67458788549,1.1321309186748905,97607.72761397046,96186.41896974023,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:13:00+00:00,97582.5,97588.8,97515.0,97559.6,51.952,96907.80671880416,1.1321309186748905,97608.85974488914,96187.55110065891,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:14:00+00:00,97559.6,97559.6,97450.0,97464.9,189.386,96908.93884972284,1.1321309186748905,97609.99187580781,96188.68323157758,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:15:00+00:00,97464.9,97586.3,97464.9,97555.2,83.02,96910.07098064151,1.1321309186748905,97611.12400672649,96189.81536249626,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:16:00+00:00,97555.2,97673.2,97521.1,97608.9,171.801,96911.20311156019,1.1321309186748905,97612.25613764516,96190.94749341493,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:17:00+00:00,97608.9,97779.5,97608.9,97776.1,246.435,96912.33524247886,1.1321309186748905,97613.38826856384,96192.07962433361,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:18:00+00:00,97776.1,97800.4,97716.0,97752.1,171.294,96913.46737339754,1.1321309186748905,97614.52039948251,96193.21175525228,1421.3086442302301,1,97637.2,98240.0,185.87960051748087,0.0,0.1307806022794942,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:19:00+00:00,97752.1,97799.9,97723.2,97753.3,142.472,96914.59950431621,1.1321309186748905,97615.65253040119,96194.34388617096,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:20:00+00:00,97753.3,97756.5,97466.6,97479.0,282.43,96915.73163523487,1.1321309186748905,97616.78466131985,96195.47601708962,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:21:00+00:00,97479.0,97500.0,97337.2,97392.0,381.587,96916.86376615355,1.1321309186748905,97617.91679223852,96196.6081480083,1421.3086442302301,-1,97637.2,98240.0,0.0,-1140.5918519917032,0.0,-0.8024941356839767,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:22:00+00:00,97392.0,97573.0,97379.1,97568.1,106.773,96917.99589707222,1.1321309186748905,97619.0489231572,96197.74027892697,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:23:00+00:00,97568.1,97599.9,97435.8,97480.6,121.193,96919.1280279909,1.1321309186748905,97620.18105407587,96198.87240984564,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:24:00+00:00,97480.6,97666.4,97480.6,97664.7,105.695,96920.26015890957,1.1321309186748905,97621.31318499455,96200.00454076432,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:25:00+00:00,97664.7,97668.9,97593.4,97619.9,92.01,96921.39228982825,1.1321309186748905,97622.44531591322,96201.136671683,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:26:00+00:00,97619.9,97643.2,97544.3,97557.4,55.152,96922.52442074692,1.1321309186748905,97623.5774468319,96202.26880260167,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:27:00+00:00,97557.4,97639.9,97500.1,97635.2,133.245,96923.6565516656,1.1321309186748905,97624.70957775057,96203.40093352034,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:28:00+00:00,97635.2,97700.0,97611.6,97700.0,60.07,96924.78868258427,1.1321309186748905,97625.84170866925,96204.53306443902,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:29:00+00:00,97700.0,97744.0,97695.0,97725.9,110.432,96925.92081350295,1.1321309186748905,97626.97383958792,96205.6651953577,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:30:00+00:00,97725.9,97725.9,97656.3,97722.4,160.612,96927.05294442162,1.1321309186748905,97628.1059705066,96206.79732627637,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:31:00+00:00,97722.4,97969.1,97722.3,97941.8,1053.418,96928.1850753403,1.1321309186748905,97629.23810142528,96207.92945719504,1421.3086442302301,1,97637.2,98240.0,339.86189857473073,0.0,0.23911899780135182,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:32:00+00:00,97941.8,97964.6,97758.2,97758.2,276.134,96929.31720625897,1.1321309186748905,97630.37023234395,96209.06158811372,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:33:00+00:00,97758.2,97848.6,97754.2,97829.2,308.054,96930.44933717765,1.1321309186748905,97631.50236326263,96210.1937190324,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:34:00+00:00,97829.2,97841.2,97768.2,97821.4,185.362,96931.58146809632,1.1321309186748905,97632.6344941813,96211.32584995107,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:35:00+00:00,97821.4,97874.2,97741.4,97798.6,199.031,96932.713599015,1.1321309186748905,97633.76662509998,96212.45798086975,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:36:00+00:00,97798.6,97798.6,97652.2,97699.9,206.48,96933.84572993367,1.1321309186748905,97634.89875601865,96213.59011178842,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:37:00+00:00,97699.9,97700.0,97616.7,97628.8,149.689,96934.97786085235,1.1321309186748905,97636.03088693733,96214.7222427071,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:38:00+00:00,97628.8,97628.9,97440.4,97529.4,349.074,96936.10999177102,1.1321309186748905,97637.163017856,96215.85437362577,1421.3086442302301,-1,97637.2,98240.0,0.0,-1224.5456263742235,0.0,-0.8615620761509039,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:39:00+00:00,97529.4,97590.0,97493.0,97554.8,263.385,96937.2421226897,1.1321309186748905,97638.29514877468,96216.98650454445,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:40:00+00:00,97554.8,97591.7,97536.1,97556.2,63.277,96938.37425360837,1.1321309186748905,97639.42727969335,96218.11863546312,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:41:00+00:00,97556.2,97599.9,97500.1,97504.5,131.196,96939.50638452705,1.1321309186748905,97640.55941061203,96219.2507663818,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:42:00+00:00,97504.5,97590.0,97479.6,97589.9,80.35,96940.63851544572,1.1321309186748905,97641.6915415307,96220.38289730047,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:43:00+00:00,97589.9,97650.8,97580.1,97650.8,68.859,96941.7706463644,1.1321309186748905,97642.82367244938,96221.51502821915,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:44:00+00:00,97650.8,97750.2,97608.7,97610.3,151.457,96942.90277728307,1.1321309186748905,97643.95580336805,96222.64715913782,1421.3086442302301,1,97637.2,98240.0,106.24419663194567,0.0,0.07475096775302223,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:45:00+00:00,97610.3,97640.3,97597.4,97600.9,48.597,96944.03490820175,1.1321309186748905,97645.08793428673,96223.7792900565,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:46:00+00:00,97600.9,97601.0,97490.4,97522.6,106.624,96945.16703912042,1.1321309186748905,97646.2200652054,96224.91142097517,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:47:00+00:00,97522.6,97525.5,97451.2,97454.0,124.983,96946.2991700391,1.1321309186748905,97647.35219612408,96226.04355189385,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:48:00+00:00,97454.0,97500.0,97413.0,97469.9,150.413,96947.43130095777,1.1321309186748905,97648.48432704275,96227.17568281252,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:49:00+00:00,97469.9,97485.1,97213.2,97299.0,839.27,96948.56343187645,1.1321309186748905,97649.61645796143,96228.3078137312,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:50:00+00:00,97299.0,97400.0,97129.4,97272.4,453.156,96949.69556279512,1.1321309186748905,97650.7485888801,96229.43994464987,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:51:00+00:00,97272.4,97287.4,97072.8,97086.0,348.796,96950.8276937138,1.1321309186748905,97651.88071979878,96230.57207556855,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:52:00+00:00,97086.0,97100.1,96743.3,96971.7,1005.153,96951.95982463247,1.1321309186748905,97653.01285071745,96231.70420648722,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:53:00+00:00,96971.7,96986.2,96727.7,96876.4,455.205,96953.09195555115,1.1321309186748905,97654.14498163613,96232.8363374059,1421.3086442302301,-1,97637.2,98240.0,0.0,-494.8636625940999,0.0,-0.348174666074809,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:54:00+00:00,96876.4,97133.8,96800.0,97110.2,309.833,96954.22408646983,1.1321309186748905,97655.2771125548,96233.96846832457,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:55:00+00:00,97110.2,97188.0,97021.7,97039.9,248.071,96955.3562173885,1.1321309186748905,97656.40924347348,96235.10059924325,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:56:00+00:00,97039.9,97090.0,97000.0,97050.1,96.555,96956.48834830718,1.1321309186748905,97657.54137439215,96236.23273016192,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:57:00+00:00,97050.1,97200.0,97050.0,97191.7,115.838,96957.62047922585,1.1321309186748905,97658.67350531083,96237.3648610806,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:58:00+00:00,97191.7,97338.5,97175.9,97318.2,394.081,96958.75261014453,1.1321309186748905,97659.8056362295,96238.49699199927,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 05:59:00+00:00,97318.2,97446.1,97318.1,97376.4,319.278,96959.8847410632,1.1321309186748905,97660.93776714818,96239.62912291795,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:00:00+00:00,97376.4,97456.9,97230.0,97243.7,232.147,96961.01687198188,1.1321309186748905,97662.06989806685,96240.76125383662,1421.3086442302301,1,97637.2,98240.0,-205.16989806685888,0.0,-0.144352810981444,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:01:00+00:00,97243.7,97314.8,97235.0,97242.6,77.755,96962.14900290055,1.1321309186748905,97663.20202898553,96241.8933847553,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:02:00+00:00,97242.6,97285.5,97189.2,97196.5,86.811,96963.28113381923,1.1321309186748905,97664.3341599042,96243.02551567397,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:03:00+00:00,97196.5,97196.6,97022.1,97022.1,122.436,96964.4132647379,1.1321309186748905,97665.46629082288,96244.15764659265,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:04:00+00:00,97022.1,97200.0,97011.0,97196.8,121.878,96965.54539565658,1.1321309186748905,97666.59842174155,96245.28977751132,1421.3086442302301,-1,97637.2,98240.0,0.0,-765.7102224886767,0.0,-0.5387360624288466,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:05:00+00:00,97196.8,97267.4,97110.2,97148.1,53.274,96966.67752657525,1.1321309186748905,97667.73055266023,96246.42190843,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:06:00+00:00,97148.1,97193.5,97080.1,97193.5,42.294,96967.80965749393,1.1321309186748905,97668.8626835789,96247.55403934867,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:07:00+00:00,97193.5,97290.0,97130.4,97151.7,54.049,96968.9417884126,1.1321309186748905,97669.99481449758,96248.68617026735,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:08:00+00:00,97151.7,97213.1,97103.0,97130.6,92.864,96970.07391933128,1.1321309186748905,97671.12694541625,96249.81830118602,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:09:00+00:00,97130.6,97226.9,97130.6,97171.5,29.502,96971.20605024995,1.1321309186748905,97672.25907633493,96250.9504321047,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:10:00+00:00,97171.5,97250.1,97140.3,97250.1,53.906,96972.33818116863,1.1321309186748905,97673.3912072536,96252.08256302337,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:11:00+00:00,97250.1,97250.1,97139.3,97158.2,58.949,96973.4703120873,1.1321309186748905,97674.52333817228,96253.21469394205,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:12:00+00:00,97158.2,97220.9,97158.2,97220.9,35.315,96974.60244300598,1.1321309186748905,97675.65546909095,96254.34682486072,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
2024-11-21 06:13:00+00:00,97220.9,97299.9,97220.8,97299.9,33.53,96975.73457392465,1.1321309186748905,97676.78760000963,96255.4789557794,1421.3086442302301,0,97637.2,98240.0,0.0,0.0,0.0,0.0,-1.1147754283827715,0.5436708607624179,98137.5,97767.2,98119.7,97431.3,,,
